EmployeeID,Age,Attrition,BusinessTravel,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MeanTimeAtWorkByYear
126,22,0,2,16,5,1,1,29910,1.0,19,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,6.286230158611112
127,36,0,2,1,3,0,5,196360,1.0,12,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.366151129722223
128,30,1,1,3,2,1,3,11290,9.0,19,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.191660879444445
129,37,0,2,10,1,1,1,133410,1.0,14,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6.452089120277777
130,40,0,2,6,2,1,3,43320,7.0,14,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.682986714722222
131,42,0,2,2,3,0,4,110310,3.0,12,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.482647753888888
132,37,0,2,9,1,1,3,44400,2.0,11,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.920131519166667
133,43,0,2,10,2,0,1,46170,1.0,11,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.415638297777778
134,40,0,2,6,2,0,1,26470,6.0,13,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.49533846861111
135,54,0,2,9,3,0,2,63230,4.0,23,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5.998969652222222
136,34,0,0,28,3,1,1,56770,9.0,20,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.859545346388889
137,31,0,2,10,4,1,3,21870,1.0,15,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.131909722222222
138,43,0,1,14,3,0,1,37480,7.0,14,2,10.0,3,3,1,2,4.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.674805433055555
139,43,0,2,27,4,1,2,39770,4.0,18,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8.878969420833334
140,25,0,2,7,2,1,1,86330,1.0,19,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.89584530638889
141,37,0,0,1,3,1,3,20080,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.692001668888889
142,31,0,2,24,1,1,3,44400,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.060316091944444
143,39,0,1,26,4,0,1,30670,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,9.009179138055556
144,56,0,1,20,4,0,3,53210,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.420447466111111
145,30,0,2,5,4,0,2,54100,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.585973922777778
146,41,0,2,7,3,0,3,27820,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.624136698888889
147,28,0,2,7,3,1,3,119570,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.192764830277778
148,25,1,2,5,2,0,3,26600,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.4723034366666665
149,52,0,2,26,2,0,2,33750,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.195051440277778
150,45,0,2,2,3,0,1,50980,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.787695733611111
151,52,0,2,12,3,1,2,48780,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.302139479722222
152,42,0,1,10,3,0,2,28370,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.82240701
153,30,0,2,25,3,1,1,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.322458936944444
154,60,0,2,10,3,0,1,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.164361829444444
155,46,0,2,19,4,0,1,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.61028481
156,42,0,1,18,4,1,4,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.595135387222222
157,24,1,2,27,2,1,1,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.648925376388888
158,34,1,1,5,3,1,2,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.2044273125
159,38,0,1,3,3,0,2,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.591902250277778
160,40,0,2,26,4,0,1,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.001353864722222
161,26,0,2,3,2,0,4,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2817511011111105
162,30,0,0,15,3,0,2,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.905569800555556
163,29,0,2,8,3,0,3,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.175699035555556
164,29,1,2,19,4,1,3,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.651255274166666
165,19,1,2,4,3,1,1,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.906068375833333
166,30,0,0,2,4,0,3,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.718815666944444
167,57,0,2,2,2,1,4,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.290588023055555
168,50,0,2,10,4,0,3,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.1781149975
169,30,0,0,10,2,1,3,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.286431712777778
170,60,0,1,16,3,0,4,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.217978595277778
171,47,0,2,1,3,1,5,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.809089371944444
172,46,0,2,4,1,1,1,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.805152662777778
173,35,0,2,15,2,0,2,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.484045583888889
174,54,0,2,2,4,1,2,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.651214845277778
175,34,0,2,8,2,1,1,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.585962725277778
176,46,0,2,2,3,1,1,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.179540598055555
177,31,0,2,7,3,1,2,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.378153248333334
178,33,1,2,10,3,0,4,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.477647198333333
179,33,1,2,5,4,1,2,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.965121812222223
180,30,0,2,2,3,1,1,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.4746207927777775
181,35,0,2,12,2,0,2,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.876004361666666
182,31,1,1,22,2,0,2,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.588341861388889
183,34,1,1,17,1,1,1,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10.995573136388888
184,42,0,1,2,4,0,1,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.810652071388889
185,36,0,0,3,4,1,1,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.229256602777777
186,22,1,1,7,3,0,2,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.419389838333333
187,48,0,2,6,3,1,1,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.779623616944445
188,55,0,2,1,3,0,1,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.390809591388889
189,41,0,0,3,2,0,2,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.192049516666667
190,35,0,2,22,3,0,1,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.014660228888889
191,40,0,2,15,3,0,2,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.301029143888889
192,39,0,1,12,1,1,1,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.061997245000001
193,31,0,2,1,4,1,3,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.72473599611111
194,42,0,2,5,3,1,3,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.807604755
195,45,0,2,2,1,0,4,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.410288839722222
196,26,1,1,2,1,0,2,59930,0.0,12,0,8.0,3,7,1,0,3.0,3.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.190491803055556
197,29,0,2,5,3,1,1,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.3930104775
198,33,0,2,16,3,0,1,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.402587597777778
199,31,0,2,2,4,0,1,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.711708214444444
200,18,1,1,2,3,1,1,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9.230231673333334
201,40,0,0,1,4,0,2,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.880860065
202,41,0,0,23,3,1,2,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.29257246361111
203,26,0,2,9,4,1,3,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0161487141666665
204,35,0,2,16,4,1,2,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.326000243611111
205,34,0,2,26,3,1,1,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.406121659444445
206,26,1,2,1,3,0,2,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.751425846388889
207,37,0,2,8,1,1,1,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.3898275461111105
208,46,0,1,4,1,1,5,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.196189083611111
209,41,0,2,24,1,1,1,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.706279637222222
210,37,0,0,7,2,1,1,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.506634393611112
211,52,0,2,2,1,1,1,99800,0.0,11,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.07568761361111
212,32,1,0,7,2,0,2,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.9932422775
213,24,0,1,22,3,0,1,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.030856289999999
214,38,0,2,5,3,0,1,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.020102277777778
215,37,0,2,1,4,0,5,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6.899095171111111
216,49,0,2,21,1,1,1,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10.781685108333333
217,24,0,2,1,3,0,1,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.983126503055555
218,26,0,2,19,4,0,4,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.383425160555555
219,24,0,2,7,3,0,1,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.8236661875
220,50,0,1,2,2,1,1,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.789116575555556
221,25,0,2,2,3,1,1,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.409312285833333
222,24,1,1,2,3,1,2,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.825435862500001
223,30,1,1,9,3,1,2,68250,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6.8776502144444445
224,34,0,2,6,2,1,4,102480,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.90651394888889
225,31,1,2,9,1,0,1,189470,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.683451882777778
226,35,0,2,2,3,0,5,24960,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.924495583333333
227,31,0,2,1,3,0,2,64650,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.310503323611111
228,27,0,2,22,4,1,1,22060,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.887926545555556
229,37,0,2,9,4,0,2,20860,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.882879515277779
230,20,0,2,17,4,0,1,22930,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.0899001375
231,42,0,2,28,4,0,2,26450,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.490815602777778
232,43,0,2,10,5,0,2,26830,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8.685538548611111
233,38,0,2,2,4,1,1,20140,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.802448346944445
234,43,0,1,4,3,0,2,34190,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.126422039166666
235,48,0,2,8,1,1,2,53760,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.016586966666667
236,44,0,2,29,4,1,2,19510,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.704297027222222
237,34,0,2,13,4,0,1,23410,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.402038626388888
238,27,1,2,27,3,1,2,22930,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.483074151388888
239,21,0,2,16,2,1,3,87260,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.233100241388889
240,44,0,2,2,2,1,1,40110,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.69020202
241,22,0,2,2,2,0,2,195450,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.037342143888889
242,33,0,2,13,4,0,2,45680,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.282165484444445
243,32,0,2,1,1,0,1,30220,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9.377237144166667
244,30,0,1,4,5,1,3,57720,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.3098300513888885
245,53,0,2,24,3,0,3,22690,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.113752955
246,34,0,2,1,5,1,1,53810,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.438477452222222
247,45,1,1,19,4,1,3,34410,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.574113060277778
248,26,0,2,7,2,1,1,54540,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.963191028888888
249,37,0,2,4,3,1,1,98840,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.2149813258333335
250,29,0,2,2,3,0,1,41570,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.810724121388889
251,35,0,2,10,5,0,4,134580,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.655866150833333
252,33,0,1,8,3,1,2,90690,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7.514910468055556
253,54,0,2,5,2,0,2,40140,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.408397904444445
254,36,0,2,8,3,1,2,59150,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10.702960618611112
